942,Enugu,ADM1,https://drive.google.com/open?id=14bifNaZ1cqrEKglFYppUALNv9VLGyue6,pg 15. The goal of this project is to enchance the 9 participating states capability to make/follow environmental regulations.,ADM1,NGA_ADM1_1_3_3_13,Geoboundaries was used.
942,Imo,ADM1,https://drive.google.com/open?id=14bifNaZ1cqrEKglFYppUALNv9VLGyue6,pg 15. The goal of this project is to enchance the 9 participating states capability to make/follow environmental regulations.,ADM1,NGA_ADM1_1_3_3_16,Geoboundaries was used.
942,Katsina,ADM1,https://drive.google.com/open?id=14bifNaZ1cqrEKglFYppUALNv9VLGyue6,pg 15. The goal of this project is to enchance the 9 participating states capability to make/follow environmental regulations.,ADM1,NGA_ADM1_1_3_3_20,Geoboundaries was used.
942,Niger,ADM1,https://drive.google.com/open?id=14bifNaZ1cqrEKglFYppUALNv9VLGyue6,pg 15. The goal of this project is to enchance the 9 participating states capability to make/follow environmental regulations.,ADM1,NGA_ADM1_1_3_3_26,Geoboundaries was used.
942,Oyo,ADM1,https://drive.google.com/open?id=14bifNaZ1cqrEKglFYppUALNv9VLGyue6,pg 15. The goal of this project is to enchance the 9 participating states capability to make/follow environmental regulations.,ADM1,NGA_ADM1_1_3_3_30,Geoboundaries was used.
1258,Haapsalu - Noarootsi Bays,BAY,https://www.thegef.org/sites/default/files/project_documents/FINAL%2520Flyways%2520resubmission_0.pdf,"found on pg L-3 there is a map and list of the eleven project sites found all over europe, africa and the middle east which are focal points for the enhancing conservation of the sites of wetlands for this project. Found in Estonia",BAY,https://gist.github.com/srvacnin/0eba7063a0f1e260fccc677d6f1776ec,"The following locaiton is that of Happusla Bay in Estonia. Information on this location can be found here: https://www.google.com/maps/place/Noarootsi+Parish,+L%C3%A4%C3%A4ne+County,+Estonia/@58.7777597,22.8530416,8.36z/data=!4m8!1m2!2m1!1sNoarootsi+Bays,+Estonia!3m4!1s0x46f2ac83cd854273:0x400b36d18fc6680!8m2!3d59.0988!4d23.5988562"
1258,Biharugra’ s Fishponds,PND,https://www.thegef.org/sites/default/files/project_documents/FINAL%2520Flyways%2520resubmission_0.pdf,"found on pg L-3 there is a map and list of the eleven project sites found all over europe, africa and the middle east which are focal points for the enhancing conservation of the sites of wetlands for this project. Found in Hungary.",PND,https://gist.github.com/srvacnin/cd2721f1d5abdb9a3ccdff92780b2bd2,"The following location is that of a pond in Hungary. Location can be found on google maps here: https://www.google.com/maps/search/Biharugra%E2%80%99+s+Fishponds,+Hungary/@46.8619639,21.7544645,10z"
1258,Nemunas Delta,DLTA,https://www.thegef.org/sites/default/files/project_documents/FINAL%2520Flyways%2520resubmission_0.pdf,"found on pg L-3 there is a map and list of the eleven project sites found all over europe, africa and the middle east which are focal points for the enhancing conservation of the sites of wetlands for this project. Found in Lithuania",DLTA,https://gist.github.com/srvacnin/8e467ba97ac95db86e3ec7468fee9b6e,"The following location is that of a river delta in Lithuania. information can be found here: https://www.google.com/maps/place/Nemunas+Delta,+Lithuania/data=!4m2!3m1!1s0x46e48de1770b3da7:0x97603b3a6578e15f?ved=2ahUKEwioro6m4pvgAhWlTt8KHUnjAmkQ8gEwEnoECAYQCA"
1258,Banc D’Arguin,BAY,https://www.thegef.org/sites/default/files/project_documents/FINAL%2520Flyways%2520resubmission_0.pdf,"found on pg L-3 there is a map and list of the eleven project sites found all over europe, africa and the middle east which are focal points for the enhancing conservation of the sites of wetlands for this project. Found in Mauritania",BAY,https://gist.github.com/srvacnin/9f48a50d1f73fdc41862120ca6a42100,"The follwoing location is that of a bay in Mauritania. Information on the location can be found on google maps here: https://www.google.com/search?rlz=1C1GCEA_enUS834&q=Banc+D%E2%80%99Arguin,+Mauritania&npsic=0&rflfq=1&rlha=0&rllag=20598558,-16252214,0&tbm=lcl&ved=2ahUKEwi56_S1iKDgAhWSwFkKHUm4A0sQtgN6BAgAEAQ&tbs=lrf:!3sIAE,lf:1,lf_ui:1&rldoc=1#rldoc=1&rlfi=hd:;si:;mv:!1m2!1d21.780838321770776!2d-15.853935292824872!2m2!1d19.60472802121049!2d-17.251945546731122!4m2!1d20.696686142114586!2d-16.552940419777997!5i9"
1258,Kokrou and Namga,RGN,https://www.thegef.org/sites/default/files/project_documents/FINAL%2520Flyways%2520resubmission_0.pdf,"found on pg L-3 there is a map and list of the eleven project sites found all over europe, africa and the middle east which are focal points for the enhancing conservation of the sites of wetlands for this project. Found in Nigeria",BLOB,https://gist.github.com/srvacnin/32df45c621323a7073b45def61870df7,The following location is that of the Korku area in Niger. It is unclear where the area begins and where the area ends. Information on the location can be found here: http://wow.wetlands.org/HANDSon/Niger/tabid/130/language/en-US/Default.aspx
1258,Hadejia Nguru,WTLD,https://www.thegef.org/sites/default/files/project_documents/FINAL%2520Flyways%2520resubmission_0.pdf,"found on pg L-3 there is a map and list of the eleven project sites found all over europe, africa and the middle east which are focal points for the enhancing conservation of the sites of wetlands for this project. Found in Nigeria",PPL,https://gist.github.com/srvacnin/23b7b3014afd33edbfd977e85d6f7fab,"The following location is that of the city of Hadejia in Nigeria. It can be found on google maps here: https://www.google.com/maps/place/Hadejia,+Nigeria/@12.5284747,2.5628143,6.04z/data=!4m5!3m4!1s0x11a9af9a05461f77:0xca66fb02f59c44ec!8m2!3d12.4506045!4d10.040407"
1258,Niumi national park,RESN,https://www.thegef.org/sites/default/files/project_documents/FINAL%2520Flyways%2520resubmission_0.pdf,"found on pg L-3 there is a map and list of the eleven project sites found all over europe, africa and the middle east which are focal points for the enhancing conservation of the sites of wetlands for this project.",RESN,https://gist.github.com/srvacnin/12782bb9b129b566de490eeed52fb97d,"The following location is that of a nature reserve. Information on the location can be found here: https://www.google.com/maps/place/Niumi+National+Park,+Essau,+The+Gambia/@13.6629454,-17.7461683,7.92z/data=!4m5!3m4!1s0xee8280006573631:0x8840778cf642445a!8m2!3d13.5591279!4d-16.5260001"
1258,Saloum River,STM,https://www.thegef.org/sites/default/files/project_documents/FINAL%2520Flyways%2520resubmission_0.pdf,"found on pg L-3 there is a map and list of the eleven project sites found all over europe, africa and the middle east which are focal points for the enhancing conservation of the sites of wetlands for this project. Found in Senegal.",STM,https://gist.github.com/srvacnin/2b6bfceeabae857f9ebbe5e094a664e5,"The follwoing location is that of a river in Senegal. Information on the location can be found on google maps here: https://www.google.com/maps/place/Saloum/@13.9934067,-16.8694754,8.87z/data=!4m5!3m4!1s0xec275171838ebf9:0xa1f8c732a36a3236!8m2!3d14.0596396!4d-16.2880964"
1258,Wakkerstroom,WTLD,https://www.thegef.org/sites/default/files/project_documents/FINAL%2520Flyways%2520resubmission_0.pdf,"found on pg L-3 there is a map and list of the eleven project sites found all over europe, africa and the middle east which are focal points for the enhancing conservation of the sites of wetlands for this project. Found in South Africa.",PPL,https://gist.github.com/srvacnin/8c8dfa0325c26346de2eb550b2cd5739,"The following location is that of a city in South Africa. It can be found on google maps here: https://www.google.com/maps/place/Wakkerstroom,+South+Africa/@-26.9191916,28.6094913,7.79z/data=!4m5!3m4!1s0x1eedd53792145a25:0x67ac9f1d15322947!8m2!3d-27.3540722!4d30.1242853. It was coded up to the city."
1258,Dar es Salaam,PPL,https://www.thegef.org/sites/default/files/project_documents/FINAL%2520Flyways%2520resubmission_0.pdf,"found on pg L-3 there is a map and list of the eleven project sites found all over europe, africa and the middle east which are focal points for the enhancing conservation of the sites of wetlands for this project. Found in Tanzania",PPL,https://gist.github.com/srvacnin/f7baf1cd1be4cf2b2c64aba6b786236f,The following location is that of a city in Tanzania. It can be found by directly searching for it in GeoJson.
1258,Lake Burdur,LK,https://www.thegef.org/sites/default/files/project_documents/FINAL%2520Flyways%2520resubmission_0.pdf,"found on pg L-3 there is a map and list of the eleven project sites found all over europe, africa and the middle east which are focal points for the enhancing conservation of the sites of wetlands for this project. Found in Turkey",LK,https://gist.github.com/srvacnin/22cc66bd39d4c8f41254f332f3f6177b,"The following location is that of a lake in Turkey. Info can be found on google maps here: https://www.google.com/maps/place/Lake+Burdur/@37.8724344,28.4636295,7.29z/data=!4m5!3m4!1s0x14c42986f5308b8f:0x8da6bb2edc1c810!8m2!3d37.7328722!4d30.1704766"
1258,Aden Lagoons,LK,https://www.thegef.org/sites/default/files/project_documents/FINAL%2520Flyways%2520resubmission_0.pdf,"found on pg L-3 there is a map and list of the eleven project sites found all over europe, africa and the middle east which are focal points for the enhancing conservation of the sites of wetlands for this project. Found in Yemen",BLOB,https://gist.github.com/srvacnin/044c8f894f1f2a829458232298da97de,The following location is that of a region in Yemen that contains the requested and documented location. Information can be found here: http://wow.wetlands.org/HANDSon/Yemen/tabid/135/language/en-US/Default.aspx
332,Department of Meterology,ADMF,https://drive.google.com/open?id=1qincNqp4wUAGvemQvUEL46Em-GzXOG0r,pg 6. This is a capacity building project. It will enable Uganda to create national plans for climate change.,PPLC,https://gist.github.com/jmitchell01/5e3585ecebd86b1a5b26d7d5e9f5979e,The building could not be found but is located in Kampala. https://ccafs.cgiar.org/partners/uganda-meteorological-department-0
1837,Nakivale 1,WTLD,https://drive.google.com/open?id=1JPYyUVZLpK30TzsgWZd4xUc-jP7nCY25,pg 3-4. These were the project sites selected to help improve protections for Wetlands.,BLOB,https://gist.github.com/jmitchell01/cc4f4fc5253a9dba81540a58de64f235,The exact sites could not be found but they are located in this area as the geoparsing document explains on page 3.
1837,Kacheera I,WTLD,https://drive.google.com/open?id=1JPYyUVZLpK30TzsgWZd4xUc-jP7nCY25,pg 3-4. These were the project sites selected to help improve protections for Wetlands.,BLOB,https://gist.github.com/jmitchell01/cc4f4fc5253a9dba81540a58de64f236,The exact sites could not be found but they are located in this area as the geoparsing document explains on page 3.
1837,Kacheera II,WTLD,https://drive.google.com/open?id=1JPYyUVZLpK30TzsgWZd4xUc-jP7nCY25,pg 3-4. These were the project sites selected to help improve protections for Wetlands.,BLOB,https://gist.github.com/jmitchell01/cc4f4fc5253a9dba81540a58de64f237,The exact sites could not be found but they are located in this area as the geoparsing document explains on page 3.
1837,Magoro,WTLD,https://drive.google.com/open?id=1JPYyUVZLpK30TzsgWZd4xUc-jP7nCY25,pg 3-4. These were the project sites selected to help improve protections for Wetlands.,BLOB,https://gist.github.com/jmitchell01/0ebb17f70611ae4ffe99f38dd1ac5bd2,The exact sites could not be found but they are located in this area as the geoparsing document explains on page 3.
1837,Kapir,WTLD,https://drive.google.com/open?id=1JPYyUVZLpK30TzsgWZd4xUc-jP7nCY25,pg 3-4. These were the project sites selected to help improve protections for Wetlands.,BLOB,https://gist.github.com/jmitchell01/0ebb17f70611ae4ffe99f38dd1ac5bd2,The exact sites could not be found but they are located in this area as the geoparsing document explains on page 3.
1837,Mukura,WTLD,https://drive.google.com/open?id=1JPYyUVZLpK30TzsgWZd4xUc-jP7nCY25,pg 3-4. These were the project sites selected to help improve protections for Wetlands.,BLOB,https://gist.github.com/jmitchell01/0ebb17f70611ae4ffe99f38dd1ac5bd2,The exact sites could not be found but they are located in this area as the geoparsing document explains on page 3.
2828,Nigeria,PCLI,https://drive.google.com/open?id=1eFdj2OzcrgpHenPwPe8gN0Qmzp10enq-,This is a capacity-building project. The goal of this project is to help Nigeria improve its electric grid.,PCLI,NGA_ADM0_010300_1,Geoboundaries was used.
1221,Orango National Park,RESN,https://drive.google.com/open?id=1RHLs9AAaUL3lTc-ggvn4hPkqobHAAjT2,pg 51. These parks were the designated parks that received aid.,ISLS,https://gist.github.com/jmitchell01/12f3059a18d321ec5121cc252b28378b,Orango National Park covers multiple islands. https://www.protectedplanet.net/orango-national-park
1221,Cufada Park,RESN,https://drive.google.com/open?id=1RHLs9AAaUL3lTc-ggvn4hPkqobHAAjT2,pg 51. These parks were the designated parks that received aid.,RESN,https://gist.github.com/jmitchell01/9318252d05e011fa44f0ccbd9acfb15f,Taken from Protected Planet (https://www.protectedplanet.net/cufada-national-park).
1221,João Vieira and Poilão National Park,RESN,https://drive.google.com/open?id=1RHLs9AAaUL3lTc-ggvn4hPkqobHAAjT2,pg 51. These parks were the designated parks that received aid.,ISLS,https://gist.github.com/jmitchell01/222131c4aa24709115564d5ef234d650,This is a marine Protected Area. It includes the islands and the water surrounding them (https://www.protectedplanet.net/joao-vieira-and-poilao-marine-national-park-marine-national-park).
1221,Cacheu National Park,RESN,https://drive.google.com/open?id=1RHLs9AAaUL3lTc-ggvn4hPkqobHAAjT2,pg 51. These parks were the designated parks that received aid.,RESN,https://gist.github.com/jmitchell01/12400ac532ad9ee6ce4617af01359093,Taken from Protected Planet (https://www.protectedplanet.net/rio-cacheu-mangroves-natural-park).
1221,Cantanhez National Park,RESN,https://drive.google.com/open?id=1RHLs9AAaUL3lTc-ggvn4hPkqobHAAjT2,pg 51. These parks were the designated parks that received aid.,RESN,https://gist.github.com/jmitchell01/87976f7478b911799419a145f8703311,Taken from Protected Planet (https://www.protectedplanet.net/cantanhez-forest-national-park).
1221,Urok,RGN,https://drive.google.com/open?id=1RHLs9AAaUL3lTc-ggvn4hPkqobHAAjT2,pg 51. These parks were the designated parks that received aid.,ISLS,https://gist.github.com/jmitchell01/40f1785d1b3082b4e8763b3f32e5e2c1,This is a marine Protected Area. It includes the islands and the water surrounding them (https://www.protectedplanet.net/ilhas-formosa-nago-tchedia-urok-marine-community-protected-area).
2614,Island of Fogo,ISL,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",ISL,https://gist.github.com/jmitchell01/9c731c51958ce0bda47be5bad03ae18d,"I coded Fogo Island from here: https://en.wikipedia.org/wiki/Fogo,_Cape_Verde#/media/File:Locator_map_of_Fogo,_Cape_Verde.png"
2614,Porto Novo,PPL,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",PPL,https://gist.github.com/jmitchell01/368b35e03350e63aa780912a812f4929,"I changed the geoparsing- I coded the city from here: https://www.google.com/maps/place/Porto+Novo,+Cape+Verde/@17.0213879,-25.1039393,13z/data=!4m5!3m4!1s0x94f05a28b52e5a9:0x88162743e830f014!8m2!3d17.0215176!4d-25.0673575"
2614,Vila de Pombas - Paul,PPL,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",BLOB,https://gist.github.com/jmitchell01/80d52f2ab456975f8d040a664c21d117,"I couldn't find the parameters for the city so I coded a blob around the area from here: https://www.google.com/maps/place/Pombas,+Cape+Verde/@17.1527527,-25.0621357,13z/data=!4m5!3m4!1s0x94fa9df1e53c367:0x8cf191a7ed43263a!8m2!3d17.152756!4d-25.027117"
2614,Santa Maria Bay,BAY,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",BLOB,https://gist.github.com/jmitchell01/c2030fe0961ab8896e3b17a94b1669a2,"I couldn't find the parameters for Shark Bay, so I coded a blob based on this: https://www.google.com/maps/place/Shark+Bay/@16.734967,-22.9629966,12z/data=!4m5!3m4!1s0x94ca73683855413:0x8f3d2418f2d7df42!8m2!3d16.7389964!4d-22.8938482"
2614,Ribeira da Lagoa,PPL,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",PPL,https://gist.github.com/jmitchell01/b37c150f601f8aa64ed64409028a2ca7,"I coded the town (changed geoparsing) and coded it based on this: https://www.google.com/maps/place/Ribeira+Grande,+Cape+Verde/@17.1816973,-25.0719963,15z/data=!4m5!3m4!1s0x94fa85c7f3bf52b:0xa5262d9e139b0134!8m2!3d17.1820718!4d-25.0658748"
2614,Vila de Furna,PPL,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",PPL,https://gist.github.com/jmitchell01/24a8ce03f5046916694851b752f735e8,"I coded the Furna community from here: https://www.google.com/maps/place/Furna,+Cape+Verde/@14.8934457,-24.683587,15z/data=!4m5!3m4!1s0x9363af0f5ea6d99:0xe7b8dd42722538e6!8m2!3d14.8882347!4d-24.6808955"
2614,"Tanbi Wetland Complex, Gambia",WTLD,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",WTLD,https://gist.github.com/jmitchell01/d9745997fa7f91ed9cdd7ce015195b3b,I coded the national park from here: https://www.protectedplanet.net/tanbi-wetland-national-park-wetlands-complex
2614,Cape Point,RGN,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",RGN,https://gist.github.com/jmitchell01/cf608bdc8912a8dc9d3cc6a7a29bd451,"I coded Cape Point from here: https://www.google.com/maps/search/bald+cape+point+gambia/@13.4837043,-16.6765653,15z"
2614,Bijagos Archipelago,ISLS,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",ISLS,https://gist.github.com/jmitchell01/4f1be234f8a850b56b218ee58b8e769c,"I coded the islands from here: https://www.google.com/maps/place/Bissagos+Islands/@11.3518941,-17.0980021,8z/data=!3m1!4b1!4m5!3m4!1s0xee0ea0d8c66d98d:0x5dfbc686b08401ff!8m2!3d11.2904991!4d-15.9708229"
2614,Bubaque Island,ISL,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",ISL,https://gist.github.com/jmitchell01/ca3367cab21b878d535f62a99b6912fd,"I coded the island from here: https://www.google.com/maps/place/Bubaque/@11.2833349,-15.9033717,12z/data=!4m5!3m4!1s0xee0de2db85ddac5:0x3e27b559b2f08cc!8m2!3d11.283333!4d-15.833333"
2614,Islet of Porcos,ISLS,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",ISLS,https://gist.github.com/jmitchell01/503553c248c38637160bc6942d560988,"I couldn't find the island, so I coded all the islands together from here: https://www.google.com/maps/place/Bissagos+Islands/@11.3518941,-17.0980021,8z/data=!3m1!4b1!4m5!3m4!1s0xee0ea0d8c66d98d:0x5dfbc686b08401ff!8m2!3d11.2904991!4d-15.9708229"
2614,Nouakchott,PPL,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",PPL,https://gist.github.com/jmitchell01/74173d701a14f5323a66f09d8603051f,"I coded the city from here: https://www.google.com/maps/place/Nouakchott,+Mauritania/@18.0717274,-16.0050619,12z/data=!4m5!3m4!1s0xe96526c16ece9bd:0x270005bd53c1e1f9!8m2!3d18.0735299!4d-15.9582372"
2614,Arguin Bay National Park,RESN,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",BAY,https://gist.github.com/jmitchell01/14ec279666a232c1dbfb2ecbce2bdb40,I coded the bay from here: http://www.newworldencyclopedia.org/entry/File:Bancdarguin_map_lg.jpg
2614,Niayes,PPL,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",BLOB,https://gist.github.com/jmitchell01/f5e72127303ff13e83fcce482c14a6d8,"I coded a blob around Niaye from this: https://www.google.com/maps/place/Niaye,+Senegal/@14.8741047,-15.8688461,11z/data=!4m5!3m4!1s0xeebb6038300e87d:0x5f2229052fcd6bb8!8m2!3d14.864439!4d-15.679579"
2614,Sine Saloum,RGN,https://drive.google.com/drive/u/5/folders/1GW6rnrA4rjh__vQxqlcsnYKgcLXT4dvS,"pg. 31-34 this is one of the hotspot sites that was found to be crucial to save as there is a need of protection for the flora and fauna in that specific site, these sites can be found in Cape Verde, Gambia, Guinea Bissau, Mauritania, and Senegal",BLOB,https://gist.github.com/jmitchell01/20365e66ba7d2f6068b82bc10ffb0e95,"I coded a blob around the area where Saloum is from here: https://www.google.com/maps/place/Saloum/@14.0594389,-16.6136968,9z/data=!4m5!3m4!1s0xec275171838ebf9:0xa1f8c732a36a3236!8m2!3d14.0596396!4d-16.2880964"
1274,Selingue Dam,DAM,https://drive.google.com/open?id=1a_IbdPY49YUxGrk8kzkfJlufi2yvFhf8,"Pg. 4. ""Of this potential, only about 250 MW have been developed so far, at the Selingue and Sotuba dams on the Niger River and the Manantali dam on the Senegal River.""",BLOB,https://gist.github.com/jmitchell01/e12ab320004384c79ccee81c91c5ad95,"A blob was coded because the exact location of the dam could not be found (https://www.google.com/maps/place/Barrage+de+Selingue/@11.5261753,-8.4222646,11z/data=!4m5!3m4!1s0xe523f9d3b8daadf:0xa49157e5dea05718!8m2!3d11.4642535!4d-8.2760021)."
